5.800000000,0.220000000,0.300000000,1.100000000,0.047000000,36.000000000,131.000000000,0.992000000,3.260000000,0.450000000,0
6.600000000,0.280000000,0.360000000,1.700000000,0.038000000,22.000000000,101.000000000,0.991200000,3.290000000,0.570000000,0
6.100000000,0.270000000,0.300000000,16.700000000,0.039000000,49.000000000,172.000000000,0.999850000,3.400000000,0.450000000,0
6.000000000,0.280000000,0.490000000,6.800000000,0.048000000,61.000000000,222.000000000,0.995300000,3.190000000,0.470000000,0
8.700000000,0.230000000,0.320000000,13.400000000,0.044000000,35.000000000,169.000000000,0.999750000,3.120000000,0.470000000,1
8.600000000,0.200000000,0.420000000,1.500000000,0.041000000,35.000000000,125.000000000,0.992500000,3.110000000,0.490000000,1
7.000000000,0.250000000,0.290000000,15.200000000,0.047000000,40.000000000,171.000000000,0.998200000,3.220000000,0.450000000,0
7.800000000,0.230000000,0.280000000,4.750000000,0.042000000,45.000000000,166.000000000,0.992800000,2.960000000,0.400000000,0
6.600000000,0.240000000,0.290000000,2.000000000,0.023000000,19.000000000,86.000000000,0.990000000,3.250000000,0.450000000,0
6.400000000,0.300000000,0.270000000,4.400000000,0.055000000,17.000000000,135.000000000,0.992500000,3.230000000,0.440000000,0
7.500000000,0.310000000,0.240000000,7.100000000,0.031000000,28.000000000,141.000000000,0.993970000,3.160000000,0.380000000,1
7.300000000,0.220000000,0.490000000,9.900000000,0.031000000,48.000000000,161.000000000,0.993700000,3.010000000,0.280000000,0
7.400000000,0.200000000,1.660000000,2.100000000,0.022000000,34.000000000,113.000000000,0.991650000,3.260000000,0.550000000,0
7.900000000,0.350000000,0.280000000,12.900000000,0.032000000,13.000000000,63.000000000,0.993200000,2.990000000,0.430000000,0
7.300000000,0.150000000,0.400000000,2.000000000,0.050000000,24.000000000,92.000000000,0.993200000,3.140000000,0.450000000,0
7.900000000,0.190000000,0.260000000,2.100000000,0.039000000,8.000000000,143.000000000,0.994200000,3.050000000,0.740000000,0
7.600000000,0.200000000,0.260000000,4.500000000,0.086000000,37.000000000,133.000000000,0.996300000,3.150000000,0.420000000,0
7.800000000,0.270000000,0.580000000,11.200000000,0.036000000,44.000000000,161.000000000,0.997700000,3.060000000,0.410000000,0
5.900000000,0.120000000,0.270000000,4.800000000,0.030000000,40.000000000,110.000000000,0.992260000,3.550000000,0.680000000,0
6.500000000,0.180000000,0.410000000,14.200000000,0.039000000,47.000000000,129.000000000,0.996780000,3.280000000,0.720000000,1
6.600000000,0.280000000,0.300000000,12.900000000,0.033000000,31.000000000,177.000000000,0.994790000,3.120000000,0.390000000,0
7.400000000,0.380000000,0.340000000,8.300000000,0.052000000,44.000000000,168.000000000,0.996270000,3.110000000,0.520000000,0
6.800000000,0.670000000,0.300000000,13.000000000,0.290000000,22.000000000,193.000000000,0.998400000,3.080000000,0.670000000,0
6.700000000,0.280000000,0.310000000,7.400000000,0.041000000,7.000000000,81.000000000,0.992540000,3.040000000,0.470000000,1
7.100000000,0.530000000,0.240000000,0.800000000,0.029000000,29.000000000,86.000000000,0.993000000,3.160000000,0.320000000,0
9.800000000,0.420000000,0.480000000,9.850000000,0.034000000,5.000000000,110.000000000,0.995800000,2.870000000,0.290000000,0
6.400000000,0.400000000,0.250000000,4.200000000,0.032000000,15.000000000,91.000000000,0.989880000,3.260000000,0.520000000,0
6.700000000,0.130000000,0.280000000,1.200000000,0.046000000,35.000000000,140.000000000,0.992700000,3.330000000,0.330000000,1
6.900000000,0.320000000,0.260000000,8.300000000,0.053000000,32.000000000,180.000000000,0.996500000,3.250000000,0.510000000,0
7.300000000,0.300000000,0.250000000,2.500000000,0.045000000,32.000000000,122.000000000,0.993290000,3.180000000,0.540000000,0
6.500000000,0.240000000,0.390000000,17.300000000,0.052000000,22.000000000,126.000000000,0.998880000,3.110000000,0.470000000,0
6.600000000,0.240000000,0.270000000,10.300000000,0.047000000,54.000000000,219.000000000,0.997420000,3.040000000,0.450000000,0
7.300000000,0.180000000,0.290000000,1.000000000,0.036000000,26.000000000,101.000000000,0.990000000,3.090000000,0.370000000,0
6.800000000,0.430000000,0.260000000,5.200000000,0.043000000,40.000000000,176.000000000,0.991160000,3.170000000,0.410000000,0
6.800000000,0.200000000,0.280000000,12.600000000,0.048000000,54.000000000,136.000000000,0.995560000,3.190000000,0.370000000,0
6.600000000,0.170000000,0.300000000,1.100000000,0.031000000,13.000000000,73.000000000,0.990950000,3.170000000,0.580000000,0
6.900000000,0.250000000,0.240000000,1.800000000,0.053000000,6.000000000,121.000000000,0.993000000,3.230000000,0.700000000,0
6.400000000,0.240000000,0.490000000,5.800000000,0.053000000,25.000000000,120.000000000,0.994200000,3.010000000,0.980000000,0
7.600000000,0.340000000,0.390000000,7.600000000,0.040000000,45.000000000,215.000000000,0.996500000,3.110000000,0.530000000,0
6.400000000,0.210000000,0.300000000,5.600000000,0.044000000,43.000000000,160.000000000,0.994900000,3.600000000,0.410000000,0
6.900000000,0.190000000,0.350000000,5.000000000,0.067000000,32.000000000,150.000000000,0.995000000,3.360000000,0.480000000,0
5.800000000,0.385000000,0.250000000,3.700000000,0.031000000,38.000000000,122.000000000,0.991280000,3.200000000,0.630000000,0
7.500000000,0.190000000,0.340000000,2.600000000,0.037000000,33.000000000,125.000000000,0.992300000,3.100000000,0.490000000,1
7.000000000,0.220000000,0.310000000,2.700000000,0.030000000,41.000000000,136.000000000,0.989800000,3.160000000,0.370000000,1
6.600000000,0.170000000,0.280000000,1.100000000,0.034000000,55.000000000,108.000000000,0.989390000,3.000000000,0.520000000,1
7.100000000,0.330000000,0.250000000,1.600000000,0.030000000,25.000000000,126.000000000,0.990100000,3.220000000,0.340000000,1
6.100000000,0.220000000,0.460000000,1.800000000,0.160000000,34.000000000,74.000000000,0.988400000,3.190000000,0.330000000,0
5.600000000,0.490000000,0.130000000,4.500000000,0.039000000,17.000000000,116.000000000,0.990700000,3.420000000,0.900000000,1
5.800000000,0.260000000,0.290000000,1.000000000,0.042000000,35.000000000,101.000000000,0.990440000,3.360000000,0.480000000,1
7.000000000,0.310000000,0.350000000,1.600000000,0.063000000,13.000000000,119.000000000,0.991840000,3.220000000,0.500000000,0
7.100000000,0.310000000,0.380000000,1.200000000,0.036000000,10.000000000,124.000000000,0.992400000,3.140000000,0.440000000,0
6.200000000,0.360000000,0.140000000,8.900000000,0.036000000,38.000000000,155.000000000,0.996220000,3.270000000,0.500000000,0
7.000000000,0.210000000,0.280000000,8.700000000,0.045000000,37.000000000,222.000000000,0.995400000,3.250000000,0.540000000,0
6.000000000,0.290000000,0.410000000,10.800000000,0.048000000,55.000000000,149.000000000,0.993700000,3.090000000,0.590000000,1
6.400000000,0.240000000,0.230000000,2.000000000,0.046000000,30.000000000,133.000000000,0.990800000,3.120000000,0.540000000,1
6.300000000,0.280000000,0.240000000,8.450000000,0.031000000,32.000000000,172.000000000,0.995800000,3.390000000,0.570000000,1
8.100000000,0.260000000,0.330000000,11.100000000,0.052000000,52.500000000,158.000000000,0.997600000,3.030000000,0.490000000,1
5.700000000,0.280000000,0.240000000,17.500000000,0.044000000,60.000000000,167.000000000,0.998900000,3.310000000,0.440000000,0
7.300000000,0.310000000,0.690000000,10.200000000,0.041000000,58.000000000,160.000000000,0.997700000,3.060000000,0.450000000,0
8.000000000,0.320000000,0.360000000,4.600000000,0.042000000,56.000000000,178.000000000,0.992800000,3.290000000,0.470000000,0
6.900000000,0.300000000,0.300000000,1.300000000,0.053000000,24.000000000,186.000000000,0.993610000,3.290000000,0.540000000,0
6.700000000,0.230000000,0.310000000,2.100000000,0.046000000,30.000000000,96.000000000,0.992600000,3.330000000,0.640000000,1
6.500000000,0.260000000,0.430000000,8.900000000,0.083000000,50.000000000,171.000000000,0.996500000,2.850000000,0.500000000,0
6.800000000,0.240000000,0.330000000,3.200000000,0.049000000,68.000000000,161.000000000,0.993240000,3.100000000,0.690000000,0
6.100000000,0.320000000,0.250000000,1.700000000,0.034000000,37.000000000,136.000000000,0.992000000,3.470000000,0.500000000,1
6.400000000,0.220000000,0.300000000,11.200000000,0.046000000,53.000000000,149.000000000,0.994790000,3.210000000,0.340000000,0
6.400000000,0.310000000,0.280000000,1.500000000,0.037000000,12.000000000,119.000000000,0.991900000,3.320000000,0.510000000,1
6.400000000,0.220000000,0.560000000,14.500000000,0.055000000,27.000000000,159.000000000,0.998000000,2.980000000,0.400000000,0
6.300000000,0.360000000,0.280000000,2.500000000,0.035000000,18.000000000,73.000000000,0.988680000,3.100000000,0.470000000,1
7.200000000,0.440000000,0.280000000,3.400000000,0.048000000,22.000000000,112.000000000,0.991880000,3.210000000,0.370000000,1
6.400000000,0.160000000,0.220000000,1.400000000,0.040000000,41.000000000,149.000000000,0.993300000,3.490000000,0.580000000,0
7.100000000,0.390000000,0.790000000,1.400000000,0.194000000,23.000000000,90.000000000,0.992120000,3.170000000,0.460000000,0
6.600000000,0.350000000,0.290000000,14.400000000,0.044000000,54.000000000,177.000000000,0.999100000,3.170000000,0.580000000,0
7.300000000,0.240000000,0.340000000,7.500000000,0.048000000,29.000000000,152.000000000,0.996200000,3.100000000,0.540000000,0
6.400000000,0.310000000,0.280000000,2.500000000,0.039000000,34.000000000,137.000000000,0.989460000,3.220000000,0.380000000,0
7.000000000,0.230000000,0.280000000,2.700000000,0.053000000,16.000000000,92.000000000,0.993720000,3.180000000,0.560000000,0
7.600000000,0.230000000,0.340000000,1.600000000,0.043000000,24.000000000,129.000000000,0.993050000,3.120000000,0.700000000,0
7.200000000,0.240000000,0.290000000,2.200000000,0.037000000,37.000000000,102.000000000,0.992000000,3.270000000,0.640000000,1
7.800000000,0.390000000,0.260000000,9.900000000,0.059000000,33.000000000,181.000000000,0.995500000,3.040000000,0.420000000,0
6.100000000,0.320000000,0.330000000,10.700000000,0.036000000,27.000000000,98.000000000,0.995210000,3.340000000,0.520000000,0
6.600000000,0.270000000,0.320000000,1.300000000,0.044000000,18.000000000,93.000000000,0.990440000,3.110000000,0.560000000,0
8.200000000,0.200000000,0.490000000,3.500000000,0.057000000,14.000000000,108.000000000,0.992800000,3.190000000,0.350000000,0
6.500000000,0.520000000,0.170000000,1.400000000,0.047000000,5.000000000,26.000000000,0.993200000,3.260000000,0.320000000,0
5.100000000,0.305000000,0.130000000,1.750000000,0.036000000,17.000000000,73.000000000,0.990000000,3.400000000,0.510000000,0
6.400000000,0.300000000,0.270000000,5.000000000,0.058000000,27.000000000,151.000000000,0.991980000,3.220000000,0.490000000,0
6.600000000,0.190000000,0.990000000,1.200000000,0.122000000,45.000000000,129.000000000,0.993600000,3.090000000,0.310000000,0
7.800000000,0.260000000,0.310000000,3.600000000,0.025000000,22.000000000,100.000000000,0.990660000,2.990000000,0.470000000,1
6.200000000,0.660000000,0.480000000,1.200000000,0.029000000,29.000000000,75.000000000,0.989200000,3.330000000,0.390000000,1
